date,new_case,current_case_0017,current_case_1864,current_case_6584,current_case_85,population,age_group,phase
2020/5/23,191,3707.0,85304.0,4955.0,8246.0,9316000,3,phase1
2020/5/24,224,3780.0,85923.0,4923.0,8208.0,9316000,3,phase1
2020/5/25,273,3840.0,86605.0,4909.0,8271.0,9316000,3,phase1
2020/5/26,303,3896.0,87289.0,4899.0,8318.0,9316000,3,phase1
2020/5/27,295,3962.0,88025.0,4922.0,8404.0,9316000,3,phase1
2020/5/28,246,4052.0,88703.0,4942.0,8506.0,9316000,3,phase1
2020/5/29,199,4106.0,89341.0,4949.0,8583.0,9316000,3,phase1
2020/5/30,193,4155.0,89810.0,4916.0,8573.0,9316000,3,phase1
2020/5/31,251,4214.0,90197.0,4894.0,8615.0,9316000,3,phase1
2020/6/1,267,4274.0,90742.0,4892.0,8715.0,9316000,3,phase1
2020/6/2,232,4343.0,91321.0,4899.0,8774.0,9316000,3,phase1
2020/6/3,226,4415.0,91822.0,4923.0,8849.0,9316000,3,phase1
2020/6/4,181,4476.0,92302.0,4930.0,8908.0,9316000,3,phase1
2020/6/5,104,4533.0,92756.0,4947.0,8948.0,9316000,3,phase1
2020/6/6,114,4584.0,93126.0,4919.0,8919.0,9316000,3,phase1
2020/6/7,145,4627.0,93440.0,4892.0,8886.0,9316000,3,phase1
2020/6/8,187,4688.0,93935.0,4882.0,8909.0,9316000,3,phase1
2020/6/9,185,4759.0,94437.0,4887.0,8923.0,9316000,3,phase1
2020/6/10,124,4836.0,94950.0,4877.0,8950.0,9316000,3,phase1
2020/6/11,128,4899.0,95418.0,4848.0,8965.0,9316000,3,phase1
2020/6/12,125,4967.0,95938.0,4844.0,8955.0,9316000,3,phase1
2020/6/13,93,5029.0,96343.0,4844.0,8950.0,9316000,3,phase1
2020/6/14,140,5096.0,96753.0,4799.0,8912.0,9316000,3,phase1
2020/6/15,184,5168.0,97229.0,4766.0,8908.0,9316000,3,phase1
2020/6/16,133,5246.0,97709.0,4768.0,8917.0,9316000,3,phase1
2020/6/17,135,5311.0,98166.0,4745.0,8933.0,9316000,3,phase1
2020/6/18,134,5398.0,98649.0,4732.0,8934.0,9316000,3,phase1
2020/6/19,76,5464.0,99069.0,4750.0,8936.0,9316000,3,phase1
2020/6/20,71,5528.0,99420.0,4733.0,8933.0,9316000,3,phase1
2020/6/21,113,5571.0,99716.0,4703.0,8919.0,9316000,3,phase1
2020/6/22,116,5645.0,100126.0,4660.0,8922.0,9316000,3,phase1
2020/6/23,102,5706.0,100454.0,4636.0,8957.0,9316000,3,phase1
2020/6/24,89,5779.0,100824.0,4614.0,8953.0,9316000,3,phase1
2020/6/25,89,5837.0,101147.0,4585.0,8941.0,9316000,3,phase1
2020/6/26,57,5901.0,101460.0,4566.0,8929.0,9316000,3,phase1
2020/6/27,57,5949.0,101722.0,4532.0,8914.0,9316000,3,phase1
2020/6/28,81,5991.0,101940.0,4522.0,8892.0,9316000,3,phase1
2020/6/29,66,6044.0,102336.0,4525.0,8887.0,9316000,3,phase1
2020/6/30,78,6114.0,102644.0,4506.0,8875.0,9316000,3,phase1
2020/7/1,59,6162.0,102981.0,4499.0,8867.0,9316000,3,phase1
2020/7/2,60,6204.0,103302.0,4501.0,8870.0,9316000,3,phase1
2020/7/3,48,6269.0,103596.0,4499.0,8862.0,9316000,3,phase1
2020/7/4,58,6308.0,103818.0,4491.0,8845.0,9316000,3,phase1
2020/7/5,92,6368.0,104139.0,4488.0,8839.0,9316000,3,phase1
2020/7/6,63,6448.0,104471.0,4525.0,8846.0,9316000,3,phase1
2020/7/7,76,6513.0,104771.0,4532.0,8849.0,9316000,3,phase1
2020/7/8,80,6572.0,105181.0,4544.0,8859.0,9316000,3,phase1
2020/7/9,64,6647.0,105586.0,4562.0,8862.0,9316000,3,phase1
2020/7/10,43,6714.0,105879.0,4585.0,8862.0,9316000,3,phase1
2020/7/11,28,6770.0,106141.0,4583.0,8851.0,9316000,3,phase1
2020/7/12,74,6815.0,106356.0,4580.0,8848.0,9316000,3,phase1
2020/7/13,79,6891.0,106769.0,4592.0,8845.0,9316000,3,phase1
2020/7/14,88,6974.0,107137.0,4618.0,8857.0,9316000,3,phase1
2020/7/15,80,7055.0,107579.0,4655.0,8855.0,9316000,3,phase1
2020/7/16,49,7132.0,107955.0,4674.0,8865.0,9316000,3,phase1
2020/7/17,34,7198.0,108309.0,4683.0,8860.0,9316000,3,phase1
2020/7/18,34,7258.0,108621.0,4698.0,8865.0,9316000,3,phase1
2020/7/19,85,7325.0,108863.0,4710.0,8861.0,9316000,3,phase1
2020/7/20,62,7424.0,109331.0,4761.0,8870.0,9316000,3,phase1
2020/7/21,69,7511.0,109763.0,4789.0,8890.0,9316000,3,phase1
2020/7/22,87,7619.0,110236.0,4819.0,8905.0,9316000,3,phase1
2020/7/23,65,7705.0,110701.0,4849.0,8904.0,9316000,3,phase1
2020/7/24,40,7814.0,111131.0,4871.0,8917.0,9316000,3,phase1
2020/7/25,35,7891.0,111436.0,4884.0,8921.0,9316000,3,phase1
2020/7/26,69,7969.0,111767.0,4899.0,8914.0,9316000,3,phase1
2020/7/27,98,8076.0,112290.0,4931.0,8933.0,9316000,3,phase1
2020/7/28,75,8192.0,112750.0,4991.0,8964.0,9316000,3,phase1
2020/7/29,73,8314.0,113405.0,5033.0,9008.0,9316000,3,phase1
2020/7/30,63,8426.0,113980.0,5065.0,9029.0,9316000,3,phase1
2020/7/31,42,8508.0,114378.0,5107.0,9047.0,9316000,3,phase1
2020/8/1,40,8583.0,114706.0,5124.0,9049.0,9316000,3,phase1
2020/8/2,91,8660.0,115047.0,5131.0,9046.0,9316000,3,phase1
2020/8/3,83,8773.0,115679.0,5181.0,9070.0,9316000,3,phase1
2020/8/4,81,8890.0,116294.0,5235.0,9123.0,9316000,3,phase1
2020/8/5,91,8999.0,116937.0,5290.0,9159.0,9316000,3,phase1
2020/8/6,86,9122.0,117590.0,5354.0,9200.0,9316000,3,phase1
2020/8/7,61,9249.0,118148.0,5405.0,9225.0,9316000,3,phase1
2020/8/8,44,9356.0,118552.0,5439.0,9224.0,9316000,3,phase1
2020/8/9,95,9442.0,118921.0,5460.0,9225.0,9316000,3,phase1
2020/8/10,103,9622.0,119852.0,5523.0,9268.0,9316000,3,phase1
2020/8/11,77,9778.0,120679.0,5599.0,9298.0,9316000,3,phase1
2020/8/12,84,9945.0,121418.0,5653.0,9322.0,9316000,3,phase1
2020/8/13,98,10071.0,122115.0,5705.0,9350.0,9316000,3,phase1
2020/8/14,45,10200.0,122815.0,5774.0,9379.0,9316000,3,phase1
2020/8/15,34,10290.0,123257.0,5809.0,9382.0,9316000,3,phase1
2020/8/16,68,10385.0,123599.0,5829.0,9381.0,9316000,3,phase1
2020/8/17,56,10555.0,124399.0,5877.0,9393.0,9316000,3,phase1
2020/8/18,58,10673.0,125057.0,5907.0,9417.0,9316000,3,phase1
2020/8/19,74,10786.0,125836.0,5951.0,9447.0,9316000,3,phase1
2020/8/20,68,10978.0,126681.0,6006.0,9473.0,9316000,3,phase1
2020/8/21,48,11134.0,127378.0,6047.0,9486.0,9316000,3,phase1
2020/8/22,47,11271.0,127855.0,6084.0,9488.0,9316000,3,phase1
2020/8/23,73,11405.0,128290.0,6118.0,9492.0,9316000,3,phase1
2020/8/24,69,11587.0,129075.0,6170.0,9502.0,9316000,3,phase1
2020/8/25,57,11718.0,129822.0,6211.0,9524.0,9316000,3,phase1
2020/8/26,87,11906.0,130601.0,6252.0,9553.0,9316000,3,phase1
2020/8/27,78,12143.0,131472.0,6305.0,9574.0,9316000,3,phase1
2020/8/28,61,12399.0,132372.0,6367.0,9594.0,9316000,3,phase1
2020/8/29,53,12618.0,133021.0,6411.0,9597.0,9316000,3,phase1
2020/8/30,57,12834.0,133640.0,6446.0,9597.0,9316000,3,phase1
2020/8/31,135,13055.0,134517.0,6478.0,9599.0,9316000,3,phase1
2020/9/1,178,13314.0,135872.0,6577.0,9642.0,9316000,3,phase1
2020/9/2,175,13670.0,137695.0,6714.0,9740.0,9316000,3,phase1
2020/9/3,200,14018.0,139585.0,6851.0,9818.0,9316000,3,phase1
2020/9/4,138,14384.0,141383.0,7011.0,9869.0,9316000,3,phase1
2020/9/5,130,14744.0,142853.0,7102.0,9886.0,9316000,3,phase1
2020/9/6,270,15089.0,144243.0,7189.0,9910.0,9316000,3,phase1
2020/9/7,195,15627.0,146566.0,7410.0,10002.0,9316000,3,phase1
2020/9/8,187,16090.0,148624.0,7555.0,10085.0,9316000,3,phase1
2020/9/9,219,16533.0,150563.0,7677.0,10126.0,9316000,3,phase1
2020/9/10,216,17070.0,152590.0,7826.0,10171.0,9316000,3,phase1
2020/9/11,149,17572.0,154449.0,7981.0,10202.0,9316000,3,phase1
2020/9/12,154,17968.0,155899.0,8057.0,10202.0,9316000,3,phase1
2020/9/13,207,18323.0,156903.0,8127.0,10218.0,9316000,3,phase1
2020/9/14,213,18750.0,158837.0,8250.0,10270.0,9316000,3,phase1
2020/9/15,277,19232.0,160779.0,8365.0,10354.0,9316000,3,phase1
2020/9/16,242,19785.0,163306.0,8551.0,10396.0,9316000,3,phase1
2020/9/17,239,20425.0,165948.0,8703.0,10437.0,9316000,3,phase1
2020/9/18,250,21135.0,168799.0,8852.0,10472.0,9316000,3,phase1
2020/9/19,298,21926.0,171499.0,8997.0,10486.0,9316000,3,phase1
2020/9/20,304,22747.0,174532.0,9181.0,10493.0,9316000,3,phase1
2020/9/21,402,23540.0,177599.0,9341.0,10525.0,9316000,3,phase1
2020/9/22,398,24418.0,181068.0,9606.0,10606.0,9316000,3,phase1
2020/9/23,393,25499.0,184778.0,9851.0,10673.0,9316000,3,phase1
2020/9/24,422,26628.0,188869.0,10102.0,10753.0,9316000,3,phase1
2020/9/25,393,27819.0,192700.0,10384.0,10788.0,9316000,3,phase1
2020/9/26,352,29117.0,196115.0,10645.0,10802.0,9316000,3,phase1
2020/9/27,564,30654.0,199710.0,10876.0,10820.0,9316000,3,phase1
2020/9/28,560,32604.0,204948.0,11279.0,10894.0,9316000,3,phase1
2020/9/29,585,34814.0,210017.0,11671.0,11041.0,9316000,3,phase1
2020/9/30,701,37804.0,216076.0,12084.0,11125.0,9316000,3,phase1
2020/10/1,733,40922.0,222562.0,12569.0,11222.0,9316000,3,phase1
2020/10/2,663,43980.0,229350.0,13088.0,11312.0,9316000,3,phase1
2020/10/3,605,46457.0,235061.0,13536.0,11373.0,9316000,3,phase1
2020/10/4,953,48981.0,240932.0,13871.0,11410.0,9316000,3,phase1
2020/10/5,927,52230.0,249554.0,14538.0,11561.0,9316000,3,phase1
2020/10/6,1054,55456.0,258408.0,15176.0,11708.0,9316000,3,phase1
2020/10/7,1040,58991.0,267721.0,15959.0,11888.0,9316000,3,phase1
2020/10/8,965,62552.0,277115.0,16717.0,11981.0,9316000,3,phase1
2020/10/9,756,65415.0,285123.0,17367.0,12121.0,9316000,3,phase1
2020/10/10,756,67645.0,291439.0,17835.0,12149.0,9316000,3,phase1
2020/10/11,1300,69656.0,297430.0,18280.0,12178.0,9316000,3,phase1
2020/10/12,1262,72688.0,307879.0,19204.0,12342.0,9316000,3,phase1
2020/10/13,1357,75599.0,317700.0,20054.0,12516.0,9316000,3,phase1
2020/10/14,1290,78518.0,328404.0,20999.0,12686.0,9316000,3,phase1
2020/10/15,1323,81219.0,338236.0,21848.0,12810.0,9316000,3,phase1
2020/10/16,1122,83649.0,347654.0,22816.0,13038.0,9316000,3,phase1
2020/10/17,995,85522.0,355769.0,23533.0,13114.0,9316000,3,phase1
2020/10/18,1952,87408.0,363503.0,24091.0,13143.0,9316000,3,phase1
2020/10/19,1790,90745.0,378270.0,25537.0,13382.0,9316000,3,phase1
2020/10/20,1912,94040.0,392464.0,26785.0,13673.0,9316000,3,phase1
2020/10/21,1775,97307.0,406737.0,28115.0,13899.0,9316000,3,phase1
2020/10/22,1740,100290.0,419656.0,29339.0,14086.0,9316000,3,phase1
2020/10/23,1291,102898.0,431553.0,30511.0,14306.0,9316000,3,phase1
2020/10/24,1231,104823.0,440354.0,31233.0,14427.0,9316000,3,phase1
2020/10/25,2097,106615.0,449057.0,31860.0,14472.0,9316000,3,phase1
2020/10/26,1904,109543.0,464490.0,33261.0,14730.0,9316000,3,phase1
2020/10/27,1885,112183.0,478330.0,34537.0,14960.0,9316000,3,phase1
2020/10/28,2021,114766.0,492095.0,35737.0,15178.0,9316000,3,phase1
2020/10/29,2049,117259.0,505484.0,37000.0,15429.0,9316000,3,phase1
2020/10/30,1407,119748.0,518614.0,38408.0,15731.0,9316000,3,phase1
2020/10/31,1364,121559.0,528305.0,39144.0,15758.0,9316000,3,phase1
2020/11/1,2886,123232.0,537269.0,39832.0,15789.0,9316000,3,phase1
2020/11/2,2261,126674.0,556195.0,41942.0,16275.0,9316000,3,phase1
2020/11/3,2032,129614.0,571211.0,43469.0,16616.0,9316000,3,phase1
2020/11/4,1980,132345.0,585007.0,44751.0,16967.0,9316000,3,phase1
2020/11/5,2158,135289.0,598961.0,45994.0,17162.0,9316000,3,phase1
2020/11/6,1547,138111.0,612827.0,47471.0,17478.0,9316000,3,phase1
2020/11/7,1663,140325.0,624033.0,48333.0,17572.0,9316000,3,phase1
2020/11/8,2833,142725.0,636171.0,49194.0,17658.0,9316000,3,phase1
2020/11/9,2595,146575.0,654920.0,51134.0,18069.0,9316000,3,phase1
2020/11/10,2434,150008.0,670842.0,52833.0,18453.0,9316000,3,phase1
2020/11/11,2158,153624.0,686959.0,54357.0,18746.0,9316000,3,phase1
2020/11/12,2248,156996.0,701122.0,55626.0,19013.0,9316000,3,phase1
2020/11/13,1557,160412.0,714902.0,57045.0,19398.0,9316000,3,phase1
2020/11/14,1411,162927.0,725213.0,57856.0,19470.0,9316000,3,phase1
2020/11/15,2370,165221.0,734108.0,58486.0,19570.0,9316000,3,phase1
2020/11/16,1984,169213.0,748959.0,59957.0,19967.0,9316000,3,phase1
2020/11/17,1746,172785.0,761410.0,61115.0,20386.0,9316000,3,phase1
2020/11/18,1497,176100.0,772479.0,62039.0,20634.0,9316000,3,phase1
2020/11/19,1498,178993.0,781724.0,62781.0,20806.0,9316000,3,phase1
2020/11/20,1056,181658.0,790551.0,63581.0,21033.0,9316000,3,phase1
2020/11/21,939,183537.0,796909.0,64013.0,21111.0,9316000,3,phase1
2020/11/22,1525,185348.0,802925.0,64330.0,21099.0,9316000,3,phase1
2020/11/23,1358,188371.0,812638.0,65154.0,21412.0,9316000,3,phase1
2020/11/24,1307,190879.0,820987.0,65854.0,21791.0,9316000,3,phase1
2020/11/25,1134,193580.0,829222.0,66446.0,21963.0,9316000,3,phase1
2020/11/26,1234,195981.0,836483.0,66990.0,22107.0,9316000,3,phase1
2020/11/27,796,198313.0,843699.0,67679.0,22360.0,9316000,3,phase1
2020/11/28,784,200025.0,849300.0,67959.0,22361.0,9316000,3,phase1
2020/11/29,1439,201665.0,854615.0,68174.0,22372.0,9316000,3,phase1
2020/11/30,1265,204536.0,863468.0,68984.0,22737.0,9316000,3,phase1
2020/12/1,1179,207169.0,871296.0,69636.0,23103.0,9316000,3,phase1
2020/12/2,1169,209704.0,879387.0,70193.0,23318.0,9316000,3,phase1
2020/12/3,1220,212147.0,886794.0,70699.0,23463.0,9316000,3,phase1
2020/12/4,900,214751.0,894222.0,71335.0,23685.0,9316000,3,phase1
2020/12/5,966,216681.0,900334.0,71656.0,23701.0,9316000,3,phase1
2020/12/6,1478,218762.0,906837.0,71981.0,23724.0,9316000,3,phase1
2020/12/7,1461,222195.0,917327.0,72739.0,23966.0,9316000,3,phase1
2020/12/8,1403,225375.0,927284.0,73448.0,24267.0,9316000,3,phase2
2020/12/9,1452,228719.0,937978.0,74126.0,24454.0,9316000,3,phase2
2020/12/10,1705,232268.0,949448.0,74844.0,24651.0,9316000,3,phase2
2020/12/11,1226,236165.0,961546.0,75833.0,24917.0,9316000,3,phase2
2020/12/12,1481,239264.0,971490.0,76298.0,24912.0,9316000,3,phase2
2020/12/13,2203,242859.0,982608.0,77021.0,24982.0,9316000,3,phase2
2020/12/14,2181,248553.0,1001258.0,78339.0,25422.0,9316000,3,phase2
2020/12/15,2287,253823.0,1020119.0,79610.0,25801.0,9316000,3,phase2
2020/12/16,2268,258889.0,1040047.0,80949.0,26103.0,9316000,3,phase2
2020/12/17,2472,263511.0,1059927.0,82274.0,26371.0,9316000,3,phase2
2020/12/18,1781,268496.0,1081297.0,83869.0,26753.0,9316000,3,phase2
2020/12/19,2129,271973.0,1095501.0,84768.0,26883.0,9316000,3,phase2
2020/12/20,3246,276399.0,1115266.0,85970.0,26887.0,9316000,3,phase2
2020/12/21,3311,282541.0,1144560.0,88128.0,27402.0,9316000,3,phase2
2020/12/22,3086,288398.0,1172545.0,90292.0,27867.0,9316000,3,phase2
2020/12/23,2328,293725.0,1198384.0,92356.0,28250.0,9316000,3,phase2
2020/12/24,1252,297741.0,1218100.0,93787.0,28471.0,9316000,3,phase2
2020/12/25,2869,299215.0,1226359.0,94171.0,28417.0,9316000,3,phase2
2020/12/26,3281,304037.0,1252055.0,95917.0,28619.0,9316000,3,phase2
2020/12/27,3484,309387.0,1281940.0,97971.0,28895.0,9316000,3,phase2
2020/12/28,6180,314178.0,1309820.0,100095.0,29174.0,9316000,3,phase2
2020/12/29,5556,323023.0,1361057.0,104685.0,30340.0,9316000,3,phase2
2020/12/30,4309,330942.0,1405095.0,108765.0,31066.0,9316000,3,phase2
2020/12/31,2774,336881.0,1437526.0,111726.0,31570.0,9316000,3,phase2
2021/1/1,4660,340297.0,1456461.0,113031.0,31709.0,9316000,3,phase2
2021/1/2,4002,347134.0,1494277.0,116039.0,32308.0,9316000,3,phase2
2021/1/3,6347,353439.0,1528821.0,118421.0,32701.0,9316000,3,phase2
2021/1/4,5621,361925.0,1576723.0,122865.0,33943.0,9316000,3,phase2
2021/1/5,5003,368651.0,1616696.0,126580.0,35064.0,9316000,3,phase2
2021/1/6,4828,374666.0,1651717.0,129591.0,35922.0,9316000,3,phase2
2021/1/7,4355,380265.0,1683180.0,132502.0,36633.0,9316000,3,phase2
2021/1/8,3394,385219.0,1711464.0,135058.0,37572.0,9316000,3,phase2
2021/1/9,3087,389444.0,1735290.0,136642.0,37994.0,9316000,3,phase2
2021/1/10,5150,393201.0,1757720.0,137992.0,38172.0,9316000,3,phase2
2021/1/11,4489,398832.0,1793402.0,141184.0,39330.0,9316000,3,phase2
2021/1/12,4028,403686.0,1823545.0,143674.0,40290.0,9316000,3,phase2
2021/1/13,3807,408439.0,1851290.0,145790.0,41040.0,9316000,3,phase2
2021/1/14,3635,412828.0,1877246.0,147846.0,41736.0,9316000,3,phase2
2021/1/15,2607,417235.0,1901962.0,149859.0,42445.0,9316000,3,phase2
2021/1/16,2384,420569.0,1920377.0,150864.0,42492.0,9316000,3,phase2
2021/1/17,3956,423676.0,1938076.0,151669.0,42486.0,9316000,3,phase2
2021/1/18,3551,428364.0,1965668.0,153799.0,43241.0,9316000,3,phase2
2021/1/19,3132,432534.0,1989585.0,155591.0,43958.0,9316000,3,phase2
2021/1/20,2832,436301.0,2010450.0,157055.0,44493.0,9316000,3,phase2
2021/1/21,2735,439701.0,2029563.0,158375.0,44883.0,9316000,3,phase2
2021/1/22,1916,442989.0,2047249.0,159752.0,45244.0,9316000,3,phase2
2021/1/23,1518,445431.0,2060301.0,160406.0,45266.0,9316000,3,phase2
2021/1/24,2764,447291.0,2070139.0,160692.0,45193.0,9316000,3,phase2
2021/1/25,2489,450479.0,2088135.0,162191.0,45795.0,9316000,3,phase2
2021/1/26,2250,453365.0,2104216.0,163386.0,46215.0,9316000,3,phase2
2021/1/27,2180,456169.0,2119542.0,164405.0,46492.0,9316000,3,phase2
2021/1/28,2097,458743.0,2133957.0,165338.0,46731.0,9316000,3,phase2
2021/1/29,1448,461285.0,2146662.0,166339.0,46998.0,9316000,3,phase2
2021/1/30,1289,463258.0,2156526.0,166802.0,46913.0,9316000,3,phase2
2021/1/31,1980,464927.0,2165524.0,167091.0,46892.0,9316000,3,phase2
2021/2/1,1737,467287.0,2178836.0,168007.0,47221.0,9316000,3,phase2
2021/2/2,1702,469491.0,2190352.0,168672.0,47491.0,9316000,3,phase2
2021/2/3,1509,471674.0,2201813.0,169390.0,47673.0,9316000,3,phase2
2021/2/4,1402,473925.0,2212365.0,170021.0,47830.0,9316000,3,phase2
2021/2/5,1018,475708.0,2221450.0,170631.0,48014.0,9316000,3,phase2
2021/2/6,943,477096.0,2228325.0,170925.0,47943.0,9316000,3,phase2
2021/2/7,1321,478417.0,2234826.0,171178.0,47898.0,9316000,3,phase2
2021/2/8,1145,480136.0,2243946.0,171720.0,48097.0,9316000,3,phase2
2021/2/9,1116,481664.0,2252090.0,172165.0,48223.0,9316000,3,phase2
2021/2/10,1020,483081.0,2260009.0,172574.0,48324.0,9316000,3,phase2
2021/2/11,989,484543.0,2267417.0,172992.0,48372.0,9316000,3,phase2
2021/2/12,667,485929.0,2274419.0,173342.0,48506.0,9316000,3,phase2
2021/2/13,632,486977.0,2279451.0,173505.0,48453.0,9316000,3,phase2
2021/2/14,1163,487927.0,2284352.0,173576.0,48374.0,9316000,3,phase2
2021/2/15,975,489359.0,2292892.0,174128.0,48541.0,9316000,3,phase2
2021/2/16,848,490611.0,2300320.0,174521.0,48608.0,9316000,3,phase2
2021/2/17,836,491822.0,2307163.0,174834.0,48664.0,9316000,3,phase2
2021/2/18,802,493001.0,2313998.0,175145.0,48743.0,9316000,3,phase2
2021/2/19,577,494135.0,2320026.0,175473.0,48760.0,9316000,3,phase2
2021/2/20,514,495102.0,2324590.0,175690.0,48759.0,9316000,3,phase2
2021/2/21,825,495982.0,2329154.0,175796.0,48722.0,9316000,3,phase2
2021/2/22,659,497266.0,2335874.0,176197.0,48884.0,9316000,3,phase2
2021/2/23,543,498348.0,2341384.0,176456.0,48965.0,9316000,3,phase2
2021/2/24,545,499301.0,2346371.0,176644.0,49022.0,9316000,3,phase2
2021/2/25,447,500192.0,2350779.0,176864.0,49096.0,9316000,3,phase2
2021/2/26,307,500985.0,2354570.0,177020.0,49095.0,9316000,3,phase2
2021/2/27,298,501520.0,2357328.0,177078.0,49070.0,9316000,3,phase2
2021/2/28,460,502028.0,2359973.0,177115.0,49033.0,9316000,3,phase2
2021/3/1,439,502856.0,2363951.0,177286.0,49117.0,9316000,3,phase2
2021/3/2,353,503695.0,2367753.0,177433.0,49161.0,9316000,3,phase2
2021/3/3,337,504489.0,2371139.0,177550.0,49173.0,9316000,3,phase2
2021/3/4,297,505326.0,2374235.0,177654.0,49180.0,9316000,3,phase2
2021/3/5,234,506169.0,2377164.0,177771.0,49186.0,9316000,3,phase2
2021/3/6,219,506826.0,2379540.0,177808.0,49137.0,9316000,3,phase2
2021/3/7,354,507391.0,2381889.0,177862.0,49118.0,9316000,3,phase2
2021/3/8,307,508561.0,2385404.0,178017.0,49172.0,9316000,3,phase2
2021/3/9,272,509682.0,2388768.0,178125.0,49180.0,9316000,3,phase2
2021/3/10,257,510688.0,2392005.0,178220.0,49193.0,9316000,3,phase2
2021/3/11,300,511732.0,2394914.0,178307.0,49197.0,9316000,3,phase2
2021/3/12,191,512802.0,2397704.0,178478.0,49201.0,9316000,3,phase2
2021/3/13,190,513466.0,2399939.0,178526.0,49199.0,9316000,3,phase2
2021/3/14,282,514252.0,2402196.0,178592.0,49175.0,9316000,3,phase2
2021/3/15,233,515643.0,2405487.0,178697.0,49183.0,9316000,3,phase2
2021/3/16,225,516911.0,2408329.0,178796.0,49173.0,9316000,3,phase2
2021/3/17,190,518341.0,2411149.0,178871.0,49183.0,9316000,3,phase2
2021/3/18,204,519605.0,2413832.0,178922.0,49169.0,9316000,3,phase2
2021/3/19,173,520733.0,2416327.0,179025.0,49173.0,9316000,3,phase2
2021/3/20,156,521582.0,2418392.0,179093.0,49158.0,9316000,3,phase2
2021/3/21,226,523256.0,2420742.0,179152.0,49139.0,9316000,3,phase2
2021/3/22,158,524814.0,2423770.0,179259.0,49154.0,9316000,3,phase2
2021/3/23,187,526073.0,2426383.0,179332.0,49140.0,9316000,3,phase2
2021/3/24,195,527792.0,2429217.0,179414.0,49151.0,9316000,3,phase2
2021/3/25,179,529227.0,2431723.0,179498.0,49158.0,9316000,3,phase2
2021/3/26,127,530201.0,2433925.0,179575.0,49163.0,9316000,3,phase2
2021/3/27,130,531017.0,2435756.0,179617.0,49155.0,9316000,3,phase2
2021/3/28,155,532657.0,2438006.0,179662.0,49146.0,9316000,3,phase2
2021/3/29,162,533418.0,2440115.0,179737.0,49149.0,9316000,3,phase2
2021/3/30,148,534133.0,2441984.0,179821.0,49157.0,9316000,3,phase2
2021/3/31,120,535036.0,2443881.0,179891.0,49151.0,9316000,3,phase2
2021/4/1,115,535799.0,2445716.0,179936.0,49163.0,9316000,3,phase2
2021/4/2,93,536316.0,2447050.0,179986.0,49158.0,9316000,3,phase2
2021/4/3,93,536790.0,2448343.0,180013.0,49147.0,9316000,3,phase2
2021/4/4,110,537338.0,2449496.0,180054.0,49142.0,9316000,3,phase2
2021/4/5,144,537889.0,2450850.0,180095.0,49152.0,9316000,3,phase2
2021/4/6,133,538375.0,2452602.0,180181.0,49167.0,9316000,3,phase2
2021/4/7,134,538989.0,2454271.0,180246.0,49163.0,9316000,3,phase2
2021/4/8,152,539543.0,2455907.0,180325.0,49178.0,9316000,3,phase2
2021/4/9,133,540003.0,2457485.0,180401.0,49190.0,9316000,3,phase2
2021/4/10,89,540407.0,2458711.0,180473.0,49191.0,9316000,3,phase2
2021/4/11,127,540951.0,2459843.0,180510.0,49172.0,9316000,3,phase2
2021/4/12,128,541444.0,2461323.0,180563.0,49193.0,9316000,3,phase2
2021/4/13,118,541836.0,2462595.0,180635.0,49208.0,9316000,3,phase2
2021/4/14,107,542259.0,2463860.0,180702.0,49209.0,9316000,3,phase2
2021/4/15,125,542708.0,2465041.0,180756.0,49212.0,9316000,3,phase2
2021/4/16,74,543097.0,2466254.0,180837.0,49217.0,9316000,3,phase2
2021/4/17,73,543380.0,2467111.0,180862.0,49208.0,9316000,3,phase2
2021/4/18,133,544208.0,2468255.0,180893.0,49206.0,9316000,3,phase2
2021/4/19,132,544751.0,2469591.0,180960.0,49218.0,9316000,3,phase2
2021/4/20,121,545213.0,2470889.0,181046.0,49228.0,9316000,3,phase2
2021/4/21,111,545831.0,2472197.0,181115.0,49235.0,9316000,3,phase2
2021/4/22,104,546319.0,2473423.0,181187.0,49239.0,9316000,3,phase2
2021/4/23,93,546669.0,2474465.0,181239.0,49249.0,9316000,3,phase2
2021/4/24,79,546974.0,2475217.0,181293.0,49245.0,9316000,3,phase2
2021/4/25,105,547600.0,2476213.0,181331.0,49237.0,9316000,3,phase2
2021/4/26,93,548156.0,2477590.0,181385.0,49241.0,9316000,3,phase2
2021/4/27,98,548622.0,2478628.0,181431.0,49238.0,9316000,3,phase2
2021/4/28,88,549270.0,2479818.0,181492.0,49242.0,9316000,3,phase2
2021/4/29,66,549752.0,2480908.0,181554.0,49247.0,9316000,3,phase2
2021/4/30,55,550086.0,2481855.0,181591.0,49259.0,9316000,3,phase2
2021/5/1,67,550371.0,2482589.0,181624.0,49259.0,9316000,3,phase2
2021/5/2,78,550796.0,2483249.0,181663.0,49254.0,9316000,3,phase2
2021/5/3,96,551375.0,2484204.0,181706.0,49258.0,9316000,3,phase2
2021/5/4,83,552009.0,2485446.0,181776.0,49270.0,9316000,3,phase2
2021/5/5,88,552669.0,2486665.0,181834.0,49274.0,9316000,3,phase2
2021/5/6,84,553203.0,2487798.0,181896.0,49279.0,9316000,3,phase2
2021/5/7,64,553597.0,2488801.0,181950.0,49284.0,9316000,3,phase2
2021/5/8,73,553937.0,2489554.0,181986.0,49281.0,9316000,3,phase2
